Initial_Year,Initial_Month,Forecast_Year,Foreast_Month,Province_ID,Province_NameTH,Rainfall.mm.
2023,2,2023,2,22,จ.จันทบุรี,20.043256484
2023,2,2023,2,23,จ.ตราด,26.3204655044
2023,2,2023,2,24,จ.ฉะเชิงเทรา,8.00010665132
2023,2,2023,2,25,จ.ปราจีนบุรี,2.81885449315
2023,2,2023,2,26,จ.นครนายก,4.9611495543
2023,2,2023,2,27,จ.สระแก้ว,4.23345438742
2023,2,2023,2,30,จ.นครราชสีมา,5.00418219557
2023,2,2023,2,31,จ.บุรีรัมย์,2.22952946825
2023,2,2023,2,32,จ.สุรินทร์,3.05491605828
2023,2,2023,2,33,จ.ศรีสะเกษ,10.1789787709
2023,2,2023,2,34,จ.อุบลราชธานี,13.511941902
2023,2,2023,2,35,จ.ยโสธร,4.64540798897
2023,2,2023,2,36,จ.ชัยภูมิ,1.00032812998
2023,2,2023,2,37,จ.อำนาจเจริญ,8.50282813407
2023,2,2023,2,38,จ.บึงกาฬ,8.58536104435
2023,2,2023,2,39,จ.หนองบัวลำภู,2.65265306086
2023,2,2023,2,40,จ.ขอนแก่น,0.421844152714
2023,2,2023,2,41,จ.อุดรธานี,6.07745950599
2023,2,2023,2,42,จ.เลย,0.615584108945
2023,2,2023,2,43,จ.หนองคาย,7.65909678355
2023,2,2023,2,44,จ.มหาสารคาม,0.292658334827
2023,2,2023,2,45,จ.ร้อยเอ็ด,1.46884487505
2023,2,2023,2,46,จ.กาฬสินธุ์,2.35206471561
2023,2,2023,2,47,จ.สกลนคร,8.79049876107
2023,2,2023,2,48,จ.นครพนม,7.26197179931
2023,2,2023,2,49,จ.มุกดาหาร,2.9551198396
2023,2,2023,2,50,จ.เชียงใหม่,0.200488408732
2023,2,2023,2,51,จ.ลำพูน,0
2023,2,2023,2,52,จ.ลำปาง,0
2023,2,2023,2,53,จ.อุตรดิตถ์,0.272674193715
2023,2,2023,2,54,จ.แพร่,0.000354046234861
2023,2,2023,2,55,จ.น่าน,0
2023,2,2023,2,56,จ.พะเยา,0
2023,2,2023,2,57,จ.เชียงราย,0
2023,2,2023,2,58,จ.แม่ฮ่องสอน,1.18606963211
2023,2,2023,2,60,จ.นครสวรรค์,3.899716458
2023,2,2023,2,61,จ.อุทัยธานี,4.41928048939
2023,2,2023,2,62,จ.กำแพงเพชร,2.80583599332
2023,2,2023,2,63,จ.ตาก,0.758476956532
2023,2,2023,2,64,จ.สุโขทัย,0.463674549272
2023,2,2023,2,65,จ.พิษณุโลก,3.87697317179
2023,2,2023,2,66,จ.พิจิตร,15.3034000002
2023,2,2023,2,67,จ.เพชรบูรณ์,1.96050454773
2023,2,2023,2,70,จ.ราชบุรี,1.01912511485
2023,2,2023,2,71,จ.กาญจนบุรี,9.85293843038
2023,2,2023,2,72,จ.สุพรรณบุรี,1.65470328562
2023,2,2023,2,73,จ.นครปฐม,4.68929010959
2023,2,2023,2,74,จ.สมุทรสาคร,4.83536652345
2023,2,2023,2,75,จ.สมุทรสงคราม,1.32834782428
2023,2,2023,2,76,จ.เพชรบุรี,2.71937913489
2023,2,2023,2,77,จ.ประจวบคีรีขันธ์,12.1556883066
2023,2,2023,2,80,จ.นครศรีธรรมราช,24.9943751552
2023,2,2023,2,81,จ.กระบี่,63.8294824229
2023,2,2023,2,82,จ.พังงา,37.8168147719
2023,2,2023,2,83,จ.ภูเก็ต,30.6858823138
2023,2,2023,2,84,จ.สุราษฎร์ธานี,34.533496654
2023,2,2023,2,85,จ.ระนอง,19.5572096539
2023,2,2023,2,86,จ.ชุมพร,24.7995815495
2023,2,2023,2,90,จ.สงขลา,21.1942476096
2023,2,2023,2,91,จ.สตูล,11.2091883737
2023,2,2023,2,92,จ.ตรัง,31.9685266434
2023,2,2023,2,93,จ.พัทลุง,45.2946318953
2023,2,2023,2,94,จ.ปัตตานี,38.2684524541
2023,2,2023,2,95,จ.ยะลา,35.8854620285
2023,2,2023,2,96,จ.นราธิวาส,29.7084061064
2023,2,2023,3,10,กรุงเทพมหานคร,156.316890918
2023,2,2023,3,11,จ.สมุทรปราการ,144.901893315
2023,2,2023,3,12,จ.นนทบุรี,157.266979368
2023,2,2023,3,13,จ.ปทุมธานี,166.894566449
2023,2,2023,3,14,จ.พระนครศรีอยุธยา,157.354751308
2023,2,2023,3,15,จ.อ่างทอง,122.650486173
2023,2,2023,3,16,จ.ลพบุรี,77.1842078025
2023,2,2023,3,17,จ.สิงห์บุรี,90.8730258777
2023,2,2023,3,18,จ.ชัยนาท,64.336242297
2023,2,2023,3,19,จ.สระบุรี,122.898392277
2023,2,2023,3,20,จ.ชลบุรี,169.982237619
2023,2,2023,3,21,จ.ระยอง,257.636722431
2023,2,2023,3,22,จ.จันทบุรี,179.312332185
2023,2,2023,3,23,จ.ตราด,215.302856574
2023,2,2023,3,24,จ.ฉะเชิงเทรา,123.322351018
2023,2,2023,3,25,จ.ปราจีนบุรี,84.4962538655
2023,2,2023,3,26,จ.นครนายก,120.558443086
2023,2,2023,3,27,จ.สระแก้ว,95.9190561074
2023,2,2023,3,30,จ.นครราชสีมา,85.9962813163
2023,2,2023,3,31,จ.บุรีรัมย์,95.6833947471
2023,2,2023,3,32,จ.สุรินทร์,73.9753452221
2023,2,2023,3,33,จ.ศรีสะเกษ,61.5802136662
2023,2,2023,3,34,จ.อุบลราชธานี,73.967375695
2023,2,2023,3,35,จ.ยโสธร,90.9413975632
2023,2,2023,3,36,จ.ชัยภูมิ,57.0321538561
2023,2,2023,3,37,จ.อำนาจเจริญ,87.9515771679
2023,2,2023,3,38,จ.บึงกาฬ,50.9017771702
2023,2,2023,3,39,จ.หนองบัวลำภู,51.8701638005
2023,2,2023,3,40,จ.ขอนแก่น,41.5087283051
2023,2,2023,3,41,จ.อุดรธานี,48.108497454
2023,2,2023,3,42,จ.เลย,68.270331071
2023,2,2023,3,43,จ.หนองคาย,82.9521157511
2023,2,2023,3,44,จ.มหาสารคาม,71.4968375537
2023,2,2023,3,45,จ.ร้อยเอ็ด,98.2711052152
2023,2,2023,3,46,จ.กาฬสินธุ์,60.0013901845
2023,2,2023,3,47,จ.สกลนคร,42.0010851872
2023,2,2023,3,48,จ.นครพนม,38.7272390561
2023,2,2023,3,49,จ.มุกดาหาร,79.5376262902
2023,2,2023,3,50,จ.เชียงใหม่,87.4348672268
2023,2,2023,3,51,จ.ลำพูน,98.5987435025
2023,2,2023,3,52,จ.ลำปาง,124.653141929
2023,2,2023,3,53,จ.อุตรดิตถ์,137.833497194
2023,2,2023,3,54,จ.แพร่,172.102454917
2023,2,2023,3,55,จ.น่าน,139.419105395
2023,2,2023,3,56,จ.พะเยา,147.925432573
2023,2,2023,3,57,จ.เชียงราย,117.152623645
2023,2,2023,3,58,จ.แม่ฮ่องสอน,74.8892424321
2023,2,2023,3,60,จ.นครสวรรค์,74.0171558369
2023,2,2023,3,61,จ.อุทัยธานี,83.6089430456
2023,2,2023,3,62,จ.กำแพงเพชร,99.9268516693
2023,2,2023,3,63,จ.ตาก,130.672704523
2023,2,2023,3,64,จ.สุโขทัย,107.419415877
2023,2,2023,3,65,จ.พิษณุโลก,68.2963965351
2023,2,2023,3,66,จ.พิจิตร,55.7758740161
2023,2,2023,3,67,จ.เพชรบูรณ์,69.3426711612
2023,2,2023,3,70,จ.ราชบุรี,186.093252538
2023,2,2023,3,71,จ.กาญจนบุรี,96.360022146
2023,2,2023,3,72,จ.สุพรรณบุรี,110.567401262
2023,2,2023,3,73,จ.นครปฐม,136.367546094
2023,2,2023,3,74,จ.สมุทรสาคร,157.716293356
2023,2,2023,3,75,จ.สมุทรสงคราม,196.119652303
2023,2,2023,3,76,จ.เพชรบุรี,349.498503302
2023,2,2023,3,77,จ.ประจวบคีรีขันธ์,472.061213271
2023,2,2023,3,80,จ.นครศรีธรรมราช,285.130989669
2023,2,2023,3,81,จ.กระบี่,201.575208102
2023,2,2023,3,82,จ.พังงา,306.763018277
2023,2,2023,3,83,จ.ภูเก็ต,306.38495415
2023,2,2023,3,84,จ.สุราษฎร์ธานี,257.704406757
2023,2,2023,3,85,จ.ระนอง,346.652797854
2023,2,2023,3,86,จ.ชุมพร,449.631160233
2023,2,2023,3,90,จ.สงขลา,157.436785119
2023,2,2023,3,91,จ.สตูล,165.669692511
2023,2,2023,3,92,จ.ตรัง,210.891003157
2023,2,2023,3,93,จ.พัทลุง,214.822436032
2023,2,2023,3,94,จ.ปัตตานี,201.76571147
2023,2,2023,3,95,จ.ยะลา,209.640106858
2023,2,2023,3,96,จ.นราธิวาส,278.749609701
2023,2,2023,4,10,กรุงเทพมหานคร,29.2018105286
2023,2,2023,4,11,จ.สมุทรปราการ,16.3723380042
2023,2,2023,4,12,จ.นนทบุรี,35.1548029701
2023,2,2023,4,13,จ.ปทุมธานี,46.999731846
2023,2,2023,4,14,จ.พระนครศรีอยุธยา,28.9069389865
2023,2,2023,4,15,จ.อ่างทอง,18.8164588472
2023,2,2023,4,16,จ.ลพบุรี,33.9353883026
2023,2,2023,4,17,จ.สิงห์บุรี,24.6154755405
2023,2,2023,4,18,จ.ชัยนาท,15.7435962
2023,2,2023,4,19,จ.สระบุรี,50.2129564362
2023,2,2023,4,20,จ.ชลบุรี,41.2001705012
2023,2,2023,4,21,จ.ระยอง,52.7284071062
2023,2,2023,4,22,จ.จันทบุรี,120.915371242
2023,2,2023,4,23,จ.ตราด,131.181781661
2023,2,2023,4,24,จ.ฉะเชิงเทรา,62.4315859135
2023,2,2023,4,25,จ.ปราจีนบุรี,52.1693141003
2023,2,2023,4,26,จ.นครนายก,50.8622376706
2023,2,2023,4,27,จ.สระแก้ว,40.6768228002
2023,2,2023,4,30,จ.นครราชสีมา,40.0030198988
2023,2,2023,4,31,จ.บุรีรัมย์,36.8624287082
2023,2,2023,4,32,จ.สุรินทร์,37.5627958363
2023,2,2023,4,33,จ.ศรีสะเกษ,23.5210682689
2023,2,2023,4,34,จ.อุบลราชธานี,33.0147298739
2023,2,2023,4,35,จ.ยโสธร,26.7546122444
2023,2,2023,4,36,จ.ชัยภูมิ,66.3403281408
2023,2,2023,4,37,จ.อำนาจเจริญ,28.4599891273
2023,2,2023,4,38,จ.บึงกาฬ,46.7151370421
2023,2,2023,4,39,จ.หนองบัวลำภู,41.2471773466
2023,2,2023,4,40,จ.ขอนแก่น,58.3934226305
2023,2,2023,4,41,จ.อุดรธานี,31.8061349067
2023,2,2023,4,42,จ.เลย,43.1706946546
2023,2,2023,4,43,จ.หนองคาย,21.1911226994
2023,2,2023,4,44,จ.มหาสารคาม,45.5359097638
2023,2,2023,4,45,จ.ร้อยเอ็ด,29.7784638683
2023,2,2023,4,46,จ.กาฬสินธุ์,48.5736397523
2023,2,2023,4,47,จ.สกลนคร,63.3243037038
2023,2,2023,4,48,จ.นครพนม,58.5860921373
2023,2,2023,4,49,จ.มุกดาหาร,42.1094571234
2023,2,2023,4,50,จ.เชียงใหม่,11.3982750295
2023,2,2023,4,51,จ.ลำพูน,5.95327324952
2023,2,2023,4,52,จ.ลำปาง,8.99903095862
2023,2,2023,4,53,จ.อุตรดิตถ์,32.7474491112
2023,2,2023,4,54,จ.แพร่,26.7378540582
2023,2,2023,4,55,จ.น่าน,66.4309331433
2023,2,2023,4,56,จ.พะเยา,37.713852955
2023,2,2023,4,57,จ.เชียงราย,34.8631614351
2023,2,2023,4,58,จ.แม่ฮ่องสอน,8.62258063768
2023,2,2023,4,60,จ.นครสวรรค์,31.5274965907
2023,2,2023,4,61,จ.อุทัยธานี,27.0069094753
2023,2,2023,4,62,จ.กำแพงเพชร,13.4145108964
2023,2,2023,4,63,จ.ตาก,15.4042459785
2023,2,2023,4,64,จ.สุโขทัย,17.3900617806
2023,2,2023,4,65,จ.พิษณุโลก,13.6269742913
2023,2,2023,4,66,จ.พิจิตร,14.3011095843
2023,2,2023,4,67,จ.เพชรบูรณ์,28.2363283819
2023,2,2023,4,70,จ.ราชบุรี,8.39108725947
2023,2,2023,4,71,จ.กาญจนบุรี,24.8614870415
2023,2,2023,4,72,จ.สุพรรณบุรี,7.18730862902
2023,2,2023,4,73,จ.นครปฐม,12.196841809
2023,2,2023,4,74,จ.สมุทรสาคร,14.7208852465
2023,2,2023,4,75,จ.สมุทรสงคราม,10.604898555
2023,2,2023,4,76,จ.เพชรบุรี,22.7971526085
2023,2,2023,4,77,จ.ประจวบคีรีขันธ์,56.1362303071
2023,2,2023,4,80,จ.นครศรีธรรมราช,92.5796167478
2023,2,2023,4,81,จ.กระบี่,161.377865338
2023,2,2023,4,82,จ.พังงา,233.281947517
2023,2,2023,4,83,จ.ภูเก็ต,97.174457015
2023,2,2023,4,84,จ.สุราษฎร์ธานี,105.643506878
2023,2,2023,4,85,จ.ระนอง,125.664072437
2023,2,2023,4,86,จ.ชุมพร,66.6453648855
2023,2,2023,4,90,จ.สงขลา,106.165472995
2023,2,2023,4,91,จ.สตูล,161.541751189
2023,2,2023,4,92,จ.ตรัง,140.522473797
2023,2,2023,4,93,จ.พัทลุง,84.2783570843
2023,2,2023,4,94,จ.ปัตตานี,97.6302734384
2023,2,2023,4,95,จ.ยะลา,110.884263756
2023,2,2023,4,96,จ.นราธิวาส,83.8389574888
2023,2,2023,5,10,กรุงเทพมหานคร,233.159258966
2023,2,2023,5,11,จ.สมุทรปราการ,239.276340858
2023,2,2023,5,12,จ.นนทบุรี,209.534221341
2023,2,2023,5,13,จ.ปทุมธานี,181.402784017
2023,2,2023,5,14,จ.พระนครศรีอยุธยา,181.739549134
2023,2,2023,5,15,จ.อ่างทอง,183.832705719
2023,2,2023,5,16,จ.ลพบุรี,207.110526813
2023,2,2023,5,17,จ.สิงห์บุรี,199.391829851
2023,2,2023,5,18,จ.ชัยนาท,202.476132753
2023,2,2023,5,19,จ.สระบุรี,228.293283405
2023,2,2023,5,20,จ.ชลบุรี,174.240791006
2023,2,2023,5,21,จ.ระยอง,234.240649083
2023,2,2023,5,22,จ.จันทบุรี,418.10210911
2023,2,2023,5,23,จ.ตราด,561.15193842
2023,2,2023,5,24,จ.ฉะเชิงเทรา,223.814389012
2023,2,2023,5,25,จ.ปราจีนบุรี,241.917644674
2023,2,2023,5,26,จ.นครนายก,215.297533495
2023,2,2023,5,27,จ.สระแก้ว,224.540464914
2023,2,2023,5,30,จ.นครราชสีมา,181.712059384
2023,2,2023,5,31,จ.บุรีรัมย์,177.633360326
2023,2,2023,5,32,จ.สุรินทร์,203.349844279
2023,2,2023,5,33,จ.ศรีสะเกษ,131.478844301
2023,2,2023,5,34,จ.อุบลราชธานี,110.880348103
2023,2,2023,5,35,จ.ยโสธร,199.392847209
2023,2,2023,5,36,จ.ชัยภูมิ,178.391606044
2023,2,2023,5,37,จ.อำนาจเจริญ,147.145659958
2023,2,2023,5,38,จ.บึงกาฬ,270.286433653
2023,2,2023,5,39,จ.หนองบัวลำภู,251.579051554
2023,2,2023,5,40,จ.ขอนแก่น,186.732096466
2023,2,2023,5,41,จ.อุดรธานี,246.849741002
2023,2,2023,5,42,จ.เลย,275.350294041
2023,2,2023,5,43,จ.หนองคาย,291.663501104
2023,2,2023,5,44,จ.มหาสารคาม,183.500042291
2023,2,2023,5,45,จ.ร้อยเอ็ด,245.658905341
2023,2,2023,5,46,จ.กาฬสินธุ์,256.565406644
2023,2,2023,5,47,จ.สกลนคร,269.020887719
2023,2,2023,5,48,จ.นครพนม,257.640604026
2023,2,2023,5,49,จ.มุกดาหาร,225.90218027
2023,2,2023,5,50,จ.เชียงใหม่,236.459867686
2023,2,2023,5,51,จ.ลำพูน,243.401316668
2023,2,2023,5,52,จ.ลำปาง,261.008226565
2023,2,2023,5,53,จ.อุตรดิตถ์,305.068795145
2023,2,2023,5,54,จ.แพร่,240.973377922
2023,2,2023,5,55,จ.น่าน,208.3369844
2023,2,2023,5,56,จ.พะเยา,265.558413032
2023,2,2023,5,57,จ.เชียงราย,419.257058081
2023,2,2023,5,58,จ.แม่ฮ่องสอน,176.823940459
2023,2,2023,5,60,จ.นครสวรรค์,217.273713496
2023,2,2023,5,61,จ.อุทัยธานี,231.895440043
2023,2,2023,5,62,จ.กำแพงเพชร,312.024387409
2023,2,2023,5,63,จ.ตาก,271.084504397
2023,2,2023,5,64,จ.สุโขทัย,400.133805302
2023,2,2023,5,65,จ.พิษณุโลก,254.372829708
2023,2,2023,5,66,จ.พิจิตร,154.44426562
2023,2,2023,5,67,จ.เพชรบูรณ์,208.295445712
2023,2,2023,5,70,จ.ราชบุรี,182.54127189
2023,2,2023,5,71,จ.กาญจนบุรี,229.06095244
2023,2,2023,5,72,จ.สุพรรณบุรี,163.128886003
2023,2,2023,5,73,จ.นครปฐม,176.89707093
2023,2,2023,5,74,จ.สมุทรสาคร,226.937385886
2023,2,2023,5,75,จ.สมุทรสงคราม,216.235999995
2023,2,2023,5,76,จ.เพชรบุรี,151.63329894
2023,2,2023,5,77,จ.ประจวบคีรีขันธ์,160.68966806
2023,2,2023,5,80,จ.นครศรีธรรมราช,210.193845149
2023,2,2023,5,81,จ.กระบี่,254.001196133
2023,2,2023,5,82,จ.พังงา,282.303766521
2023,2,2023,5,83,จ.ภูเก็ต,170.483054217
2023,2,2023,5,84,จ.สุราษฎร์ธานี,221.429759261
2023,2,2023,5,85,จ.ระนอง,539.463578663
2023,2,2023,5,86,จ.ชุมพร,361.72101277
2023,2,2023,5,90,จ.สงขลา,73.780690025
2023,2,2023,5,91,จ.สตูล,99.6558905646
2023,2,2023,5,92,จ.ตรัง,206.636415964
2023,2,2023,5,93,จ.พัทลุง,88.9086793366
2023,2,2023,5,94,จ.ปัตตานี,117.947420868
2023,2,2023,5,95,จ.ยะลา,154.925398866
2023,2,2023,5,96,จ.นราธิวาส,104.946716713
2023,2,2023,6,10,กรุงเทพมหานคร,115.446699797
2023,2,2023,6,11,จ.สมุทรปราการ,116.99766207
2023,2,2023,6,12,จ.นนทบุรี,115.494802937
2023,2,2023,6,13,จ.ปทุมธานี,130.054156126
2023,2,2023,6,14,จ.พระนครศรีอยุธยา,111.505445955
